areaname,country,devname,lat,lon,flag,capital,year,value
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1981,2943
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1982,3575
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1983,2650
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1984,1932
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1985,2299
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1986,3942
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1987,6174
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1988,2977
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1989,3270
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1990,2824
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1991,3266
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1992,2932
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1993,3399
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1994,4181
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1995,3935
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1996,2324
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1997,1795
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1998,1238
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,1999,1366
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2000,1308
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2001,1707
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2002,1479
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2003,1410
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2004,1341
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2005,1215
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2006,1286
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2007,1277
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2008,1137
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2009,1180
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2010,953
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2011,804
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2012,676
Latin America and the Caribbean,Guyana,Developing regions,5,-59,https://restcountries.eu/data/guy.svg,Georgetown,2013,656
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1980,1666
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1981,3692
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1982,3498
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1983,2860
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1984,1418
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1985,1321
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1986,1753
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1987,2132
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1988,1829
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1989,2377
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1990,2379
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1991,2829
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1992,2399
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1993,3655
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1994,2100
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1995,2014
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1996,1955
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1997,1645
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1998,1295
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,1999,1439
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2000,1631
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2001,2433
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2002,2174
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2003,1930
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2004,1652
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2005,1682
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2006,1619
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2007,1598
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2008,2491
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2009,2080
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2010,4744
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2011,6503
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2012,5868
Latin America and the Caribbean,Haiti,Developing regions,19,-72.41666666,https://restcountries.eu/data/hti.svg,Port-au-Prince,2013,4152
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1980,8880
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1981,8670
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1982,8147
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1983,7338
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1984,5704
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1985,4211
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1986,7150
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1987,10189
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1988,11522
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1989,10343
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1990,12041
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1991,13734
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1992,13673
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1993,21496
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1994,18620
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1995,18489
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1996,23859
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1997,22268
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1998,17241
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,1999,18974
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2000,28572
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2001,31223
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2002,31889
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2003,27155
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2004,28235
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2005,36210
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2006,33848
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2007,28742
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2008,28261
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2009,29456
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2010,34235
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2011,27509
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2012,30933
Asia,India,Developing regions,20,77,https://restcountries.eu/data/ind.svg,New Delhi,2013,33087
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1980,1172
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1981,1429
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1982,1822
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1983,1592
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1984,1977
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1985,1648
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1986,1794
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1987,2989
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1988,3273
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1989,3781
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1990,3655
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1991,6250
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1992,6814
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1993,3959
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1994,2785
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1995,3956
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1996,6205
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1997,7982
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1998,7057
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,1999,6208
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2000,5884
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2001,6169
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2002,8129
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2003,5918
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2004,6348
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2005,5837
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2006,7480
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2007,6974
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2008,6475
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2009,6580
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2010,7477
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2011,7479
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2012,7534
Asia,Iran (Islamic Republic of),Developing regions,32,53,https://restcountries.eu/data/irn.svg,Tehran,2013,11291
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1980,3198
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1981,2634
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1982,2661
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1983,2455
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1984,2508
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1985,2938
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1986,4649
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1987,5415
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1988,3924
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1989,3946
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1990,4945
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1991,5056
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1992,5991
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1993,6065
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1994,3913
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1995,3619
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1996,3282
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1997,2847
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1998,2253
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,1999,2358
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2000,2482
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2001,2838
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2002,2524
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2003,2054
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2004,2237
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2005,1945
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2006,1722
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2007,2141
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2008,2334
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2009,2456
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2010,2321
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2011,2059
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2012,2182
Latin America and the Caribbean,Jamaica,Developing regions,18.25,-77.5,https://restcountries.eu/data/jam.svg,Kingston,2013,2479
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1980,409
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1981,394
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1982,491
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1983,490
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1984,509
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1985,425
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1986,667
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1987,813
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1988,916
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1989,1017
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1990,1193
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1991,1134
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1992,1189
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1993,1139
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1994,776
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1995,758
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1996,1234
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1997,1689
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1998,1379
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,1999,1679
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2000,1662
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2001,1939
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2002,1894
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2003,1754
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2004,2259
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2005,2837
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2006,2844
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2007,3239
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2008,2856
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2009,3092
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2010,3865
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2011,3947
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2012,4227
Latin America and the Caribbean,Mexico,Developing regions,23,-102,https://restcountries.eu/data/mex.svg,Mexico City,2013,3996
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1980,325
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1981,471
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1982,447
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1983,335
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1984,248
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1985,328
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1986,388
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1987,505
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1988,685
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1989,1060
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1990,1313
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1991,1390
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1992,1055
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1993,1042
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1994,660
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1995,1069
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1996,939
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1997,1095
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1998,1262
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,1999,1870
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2000,2664
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2001,4067
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2002,4174
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2003,3369
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2004,3686
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2005,2939
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2006,3322
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2007,4021
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2008,4226
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2009,5532
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2010,6242
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2011,4399
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2012,3878
Africa,Morocco,Developing regions,32,-5,https://restcountries.eu/data/mar.svg,Rabat,2013,3261
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1980,602
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1981,480
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1982,364
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1983,140
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1984,164
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1985,148
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1986,176
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1987,208
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1988,200
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1989,237
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1990,270
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1991,227
Oceania,New Zealand,Developed regions,-41,174,https://restcountries.eu/data/nzl.svg,Wellington,1992,341
